symbol,window_start,window_end,price_min,price_max,price_avg,price_variance,trade_count,total_volume,pct_return,volatility,volume_intensity,price_speed,prediction,distance_to_centroid,label,label_binary,window_start_str,window_end_str
BTCUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,76223.91,76236.12,76230.41823223546,16.946970480445977,577,1.8486500000000063,-3.988090826136422E-5,5.400298101987894E-5,0.003203899480069335,1.6017228139552072E-4,0,0.3743755328555864,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
ETHUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,2321.92,2322.24,2322.097683615822,0.00984901009901214,354,28.044200000000025,-8.182178354264834E-5,4.273815857627021E-5,0.07922090395480233,1.3780643349224888E-4,0,0.4507114202810599,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
BNBUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,632.8,632.84,632.8128985507253,2.2971014492895907E-4,69,3.460999999999996,-4.7405347323314584E-5,2.395050997132033E-5,0.05015942028985501,6.320983673323619E-5,0,0.5119292153092296,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
SOLUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,86.22,86.23,86.22210526315791,1.7543859649140106E-5,19,3.5269999999999984,0.0,4.8578483094737805E-5,0.18563157894736834,1.1597953876774619E-4,0,0.19374610189435937,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
ADAUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,0.249,0.2491,0.2490083333333334,8.3333333333309E-10,12,23337.799999999996,-4.0144520272978316E-4,1.1592990914418018E-4,1944.8166666666664,4.015929855091421E-4,2,2.4456494658751624,anomalo,1,2026-04-21 20:02:30,2026-04-21 20:03:30
DOGEUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,0.09495,0.09497,0.09495328124999991,2.8745039682614312E-11,64,130799.0,-2.1059281878479778E-4,5.64639789680516E-5,2043.734375,2.1062989858491347E-4,2,1.3317906690682384,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
BTCUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,76288.31,76310.0,76301.45493203902,52.3602904134774,515,2.789940000000002,-2.842353557856418E-4,9.483490294746641E-5,0.005417359223300974,2.8426718755653356E-4,0,1.7376037496500725,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
XRPUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,1.4292,1.4294,1.4292720588235275,7.118086040344815E-9,68,1153.7999999999997,-1.3991884706868475E-4,5.9029174926601084E-5,16.967647058823527,1.3993137189332827E-4,0,0.7363297172990049,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
SOLUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,86.2,86.26,86.2302232142855,3.017436739263469E-4,224,5664.282000000002,-6.95571527938816E-4,2.0144643061191365E-4,25.286973214285723,6.958117208035043E-4,1,1.336410378273745,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
ADAUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,0.2491,0.2491,0.2491,0.0,22,21723.3,0.0,0.0,987.4227272727272,0.0,0,1.8110108617304537,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
SOLUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,86.21,86.22,86.21561643835622,2.4961948249586634E-5,73,59.50799999999996,1.1599582415038994E-4,5.794998148035316E-5,0.8151780821917802,1.1598826770733665E-4,0,0.5404595489744576,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
ADAUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,0.249,0.2491,0.24901999999999996,1.9999999999995592E-9,5,128.0,4.01606425702767E-4,1.7958942876070548E-4,25.6,4.0157417074929326E-4,0,3.005704570436083,anomalo,1,2026-04-21 20:02:30,2026-04-21 20:03:30
BNBUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,632.84,632.86,632.84693877551,7.585034013603533E-5,49,1.1800000000000002,-1.580128306417044E-5,1.3761953391400174E-5,0.02408163265306123,3.160321836853574E-5,0,0.6592751727314867,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
ETHUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,2322.11,2322.14,2322.122830188678,7.068214804326374E-5,53,0.8965,-1.2919117710278168E-5,3.6205094164945924E-6,0.01691509433962264,1.291921323442988E-5,0,0.8215960775456578,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
AVAXUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,9.39,9.39,9.39,,1,81.92,0.0,0.0,81.92,0.0,0,0.8853065992135769,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
ETHUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,2320.34,2320.46,2320.401145038172,0.0016979095713591597,131,2.1666999999999983,4.740664123952306E-5,1.7758006358338574E-5,0.016539694656488538,5.1715195993801655E-5,0,0.5582648949380264,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
BNBUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,632.44,632.44,632.44,0.0,2,0.32499999999999996,0.0,0.0,0.16249999999999998,0.0,0,0.8981852978634645,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
BNBUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,632.53,632.81,632.6714487632503,0.008120943287474796,283,12.473000000000033,-4.424708838355474E-4,1.4243771654450923E-4,0.044074204946996584,4.4256778229414065E-4,1,1.7544465292032292,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
ETHUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,2320.22,2321.95,2321.1896702127656,0.283783171208573,940,19.84599999999993,-7.36456310052429E-4,2.2949999984143337E-4,0.02111276595744673,7.453074697861473E-4,1,1.5286089793365891,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
BTCUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,76289.3,76302.0,76295.74235074634,19.32167123256452,268,2.4258100000000042,-1.6631283142159631E-4,5.7613205729559045E-5,0.009051529850746285,1.6645751923629926E-4,0,0.867308517100297,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
DOGEUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,0.09492,0.09494,0.09493259259259267,5.352900069871035E-11,54,83368.0,-1.0532968190431982E-4,7.706891171644842E-5,1543.851851851852,2.106758011531731E-4,2,2.1405925579051748,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
XRPUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,1.429,1.4291,1.429039393939394,2.462121212128487E-9,33,1794.7,0.0,3.4722462204610865E-5,54.38484848484848,6.997707720591363E-5,0,0.3098424795853133,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
BTCUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,76288.31,76302.0,76293.6677540107,12.710448025259703,374,1.1670200000000022,1.794508228063032E-4,4.6729586256922016E-5,0.003120374331550808,1.794382207989031E-4,0,0.8110101817702023,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
XRPUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,1.4291,1.4292,1.42912,1.7777777777721899E-9,10,315.2,-6.996921354603203E-5,2.9503262242157503E-5,31.52,6.99731303179502E-5,0,0.5052675372969715,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
DOGEUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,0.09494,0.09494,0.09494000000000001,0.0,7,4210.0,0.0,0.0,601.4285714285714,0.0,0,1.264450300898563,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
SOLUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,86.26,86.29,86.27709677419367,6.028556319393937E-5,62,141.41099999999997,-3.476648510835686E-4,8.999349916940216E-5,2.280822580645161,3.477168463203833E-4,0,2.0898145219233117,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
ADAUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,0.2492,0.2492,0.24920000000000006,0.0,12,40045.100000000006,0.0,0.0,3337.091666666667,0.0,2,1.6211338647564606,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
SOLUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,86.3,86.33,86.31509090909093,4.397306397314442E-5,55,105.74500000000002,-2.3166917641603176E-4,7.682571866187861E-5,1.922636363636364,3.4756378848743654E-4,0,1.6568570739294453,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
SOLUSDT,2026-04-21T20:02:30.000-06:00,2026-04-21T20:03:30.000-06:00,86.28,86.31,86.29056338028164,6.539235412482826E-5,71,51.413999999999994,-3.475842891901418E-4,9.37130735079987E-5,0.7241408450704224,3.47662581223296E-4,0,2.108435555050448,normal,0,2026-04-21 20:02:30,2026-04-21 20:03:30
ETHUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,2320.34,2320.46,2320.401145038172,0.0016979095713591597,131,2.1666999999999983,4.740664123952306E-5,1.7758006358338574E-5,0.016539694656488538,5.1715195993801655E-5,0,0.5582648949380264,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
DOGEUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.09487,0.09488,0.094875,3.333333333338459E-11,4,1259.0,-1.0539629005069561E-4,6.085378331384133E-5,314.75,1.0540184453238473E-4,0,0.721675451213513,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
DOGEUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.09487,0.09493,0.0948990243902439,2.728108756493308E-10,123,148486.0,-5.267038870746286E-4,1.740480220237912E-4,1207.2032520325204,6.32250967652443E-4,1,1.894334139297995,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
ETHUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,2320.22,2321.95,2321.1896702127656,0.283783171208573,940,19.84599999999993,-7.36456310052429E-4,2.2949999984143337E-4,0.02111276595744673,7.453074697861473E-4,1,1.5286089793365891,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BNBUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,632.44,632.53,632.4855752212396,7.356036662520435E-4,113,6.098999999999998,-1.26476214566783E-4,4.288163316846634E-5,0.053973451327433614,1.4229573531133368E-4,0,0.6424961457269099,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
AVAXUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,9.38,9.39,9.38977777777777,2.22222222222214E-6,45,3847.480000000002,0.0,1.5875902713350808E-4,85.4995555555556,0.00106498793013677,1,2.8150039259322086,anomalo,1,2026-04-21 20:03:00,2026-04-21 20:04:00
SOLUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,86.21,86.22,86.21561643835622,2.4961948249586634E-5,73,59.50799999999996,1.1599582415038994E-4,5.794998148035316E-5,0.8151780821917802,1.1598826770733665E-4,0,0.5404595489744576,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
DOGEUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.09487,0.09489,0.09488044943820226,6.570480081750288E-11,89,13892.0,-2.10770365686649E-4,8.543224487196597E-5,156.08988764044943,2.1079158160009105E-4,0,1.2628098524906768,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
ETHUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,2320.22,2320.36,2320.2969680851115,0.002387015018716366,188,2.554399999999996,5.6029169647752865E-5,2.1056394234861258E-5,0.01358723404255317,6.03371042267345E-5,0,0.5123827085647932,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
ADAUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.249,0.2491,0.24901428571428577,1.3186813186808592E-9,14,12617.1,4.01606425702767E-4,1.4582959309325492E-4,901.2214285714286,4.0158338592158956E-4,0,3.05383893944822,anomalo,1,2026-04-21 20:03:00,2026-04-21 20:04:00
XRPUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,1.4282,1.4283,1.4282153846153847,1.4102564102566561E-9,13,63.10000000000001,0.0,2.6293919820823703E-5,4.853846153846154,7.001745050304073E-5,0,0.39295241845672363,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BTCUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,76237.41,76239.73,76238.4892307692,1.14404051280316,91,0.58555,3.0431254157144543E-5,1.4029636550457937E-5,0.006434615384615385,3.0430823372823354E-5,0,0.6541611404614319,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BTCUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,76223.9,76231.28,76226.42062222226,5.215572825214383,225,0.4544099999999999,9.668883381734463E-5,2.9960253239254837E-5,0.0020196,9.681682466214566E-5,0,0.4639892706861547,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
XRPUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,1.4281,1.4281,1.4281000000000001,0.0,8,47.5,0.0,0.0,5.9375,0.0,0,0.8965290743506932,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BTCUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,76223.9,76237.41,76228.43714673929,12.057885297044031,368,1.6591900000000035,1.7697858847690555E-4,4.555316515216153E-5,0.004508668478260879,1.7723044713618676E-4,0,0.7957948302535093,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
XRPUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,1.4281,1.4282,1.4281476190476194,2.6190476190488148E-9,21,588.0000000000001,7.002310762550871E-5,3.583427293465325E-5,28.000000000000007,7.002077282926495E-5,0,0.40364720923738545,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
XRPUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,1.4283,1.429,1.4286356164383618,4.3826169107205005E-8,146,14270.800000000001,-4.898530440868754E-4,1.4653632041335054E-4,97.74520547945207,4.899779845509306E-4,1,1.5390229810348013,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BTCUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,76226.96,76289.31,76262.41726825776,417.5635633659208,1424,2.669870000000005,-8.172835748546063E-4,2.67948130126893E-4,0.0018749087078651719,8.175717769431737E-4,1,2.0762671220094573,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
XRPUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,1.4281,1.4283,1.4282173076923073,5.773001508308083E-9,52,2497.0999999999995,-7.001330252747251E-5,5.319937667109717E-5,48.02115384615384,1.40034712450821E-4,0,0.4144890463307385,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BTCUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,76223.91,76236.12,76230.41823223546,16.946970480445977,577,1.8486500000000063,-3.988090826136422E-5,5.400298101987894E-5,0.003203899480069335,1.6017228139552072E-4,0,0.3743755328555864,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
SOLUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,86.22,86.24,86.22999999999985,5.555555555557554E-6,73,304.35100000000006,2.3196474135926725E-4,2.733413665726066E-5,4.169191780821919,2.3193784065865774E-4,0,1.1480910213725661,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BNBUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,632.44,632.45,632.4431818181821,2.2727272727238472E-5,22,2.8899999999999997,-1.5811526602879126E-5,7.5379308106683006E-6,0.13136363636363635,1.581169706224417E-5,0,0.7750255848929218,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
AVAXUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,9.4,9.4,9.4,,1,0.7,0.0,0.0,0.7,0.0,0,0.8980264538066733,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
SOLUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,86.22,86.23,86.22210526315791,1.7543859649140106E-5,19,3.5269999999999984,0.0,4.8578483094737805E-5,0.18563157894736834,1.1597953876774619E-4,0,0.19374610189435937,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
AVAXUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,9.39,9.39,9.39,,1,81.92,0.0,0.0,81.92,0.0,0,0.8853065992135769,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BNBUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,632.44,632.44,632.44,0.0,2,0.32499999999999996,0.0,0.0,0.16249999999999998,0.0,0,0.8981852978634645,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BNBUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,632.56,632.59,632.570425531915,1.6938020351503047E-4,47,0.9930000000000001,3.1617554066168426E-5,2.05741755724038E-5,0.021127659574468088,4.742554945539865E-5,0,0.5330162482781355,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
SOLUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,86.24,86.25,86.24066666666663,6.4367816092038804E-6,30,3.2910000000000004,1.1595547309838958E-4,2.9418619023812775E-5,0.1097,1.159545767272028E-4,0,0.5208277393644323,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BNBUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,632.53,632.81,632.6714487632503,0.008120943287474796,283,12.473000000000033,-4.424708838355474E-4,1.4243771654450923E-4,0.044074204946996584,4.4256778229414065E-4,1,1.7544465292032292,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
SOLUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,86.2,86.26,86.2302232142855,3.017436739263469E-4,224,5664.282000000002,-6.95571527938816E-4,2.0144643061191365E-4,25.286973214285723,6.958117208035043E-4,1,1.336410378273745,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BNBUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,632.59,632.59,632.59,,1,0.328,0.0,0.0,0.328,0.0,0,0.8981362862148771,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BTCUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,76223.9,76231.28,76228.90515384615,7.262271681561063,130,0.36586000000000135,-9.681065305481761E-5,3.5352209620529366E-5,0.0028143076923077028,9.681366910767309E-5,0,0.5377130761487032,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
XRPUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,1.4281,1.4282,1.4281399999999997,2.9999999999997092E-9,5,181.3,-7.001820473322293E-5,3.835216137809596E-5,36.260000000000005,7.002114638620093E-5,0,0.4727575429567647,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
ADAUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.249,0.249,0.249,,1,24.0,0.0,0.0,24.0,0.0,0,0.892071811956029,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
DOGEUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.0949,0.09491,0.094902,1.999999999998449E-11,5,17090.0,1.0537407797677685E-4,4.7123727160627226E-5,3418.0,1.0537185728431564E-4,2,1.542659683122314,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
ETHUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,2320.74,2320.75,2320.7464999999993,2.394736842047105E-5,20,1.6693999999999996,0.0,2.1086339456879536E-6,0.08346999999999997,4.30895834604007E-6,0,0.8617104149575517,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
DOGEUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.09488,0.0949,0.09489243902439022,4.390243902432231E-11,41,30626.0,1.0538518284325137E-4,6.982528463392761E-5,746.9756097560976,2.1076494824684232E-4,0,1.3670849001597165,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
ETHUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,2320.25,2320.75,2320.4852522255164,0.026207748692979593,337,7.45510000000004,1.9825193511109935E-4,6.976475046767614E-5,0.02212195845697341,2.1547217312433385E-4,0,1.041424233428758,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
ETHUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,2320.3,2320.46,2320.3869402985088,0.0031898159577834245,134,0.7456999999999978,-6.464263397170213E-5,2.4340102383330493E-5,0.005564925373134312,6.895401677242292E-5,0,0.5369056915863556,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
DOGEUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.09488,0.09489,0.09488055555555558,5.555555555551248E-12,18,1787.0,1.0539629005054935E-4,2.4841998343634628E-5,99.27777777777777,1.0539567292205414E-4,0,0.49431254328494445,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
ETHUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,2320.75,2320.75,2320.75,0.0,2,0.0025,0.0,0.0,0.00125,0.0,0,0.8982331385662328,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BNBUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,632.44,632.55,632.4850505050508,9.783137497599865E-4,99,13.72699999999999,1.5811526602879127E-4,4.9452564010029456E-5,0.13865656565656556,1.7391715410832706E-4,0,0.7195810466617993,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
SOLUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,86.23,86.23,86.23,,1,2.198,0.0,0.0,2.198,0.0,0,0.8975888365265029,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
ADAUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.249,0.2491,0.2490083333333334,8.3333333333309E-10,12,23337.799999999996,-4.0144520272978316E-4,1.1592990914418018E-4,1944.8166666666664,4.015929855091421E-4,2,2.4456494658751624,anomalo,1,2026-04-21 20:03:00,2026-04-21 20:04:00
ADAUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.249,0.2491,0.24901999999999996,1.9999999999995592E-9,5,128.0,4.01606425702767E-4,1.7958942876070548E-4,25.6,4.0157417074929326E-4,0,3.005704570436083,anomalo,1,2026-04-21 20:03:00,2026-04-21 20:04:00
ADAUSDT,2026-04-21T20:03:00.000-06:00,2026-04-21T20:04:00.000-06:00,0.2491,0.2491,0.2491,0.0,22,21723.3,0.0,0.0,987.4227272727272,0.0,0,1.8110108617304537,normal,0,2026-04-21 20:03:00,2026-04-21 20:04:00
BTCUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,76269.64,76273.12,76271.75634146339,2.63911683332768,123,0.3948799999999999,4.562759179138548E-5,2.129931130948104E-5,0.00321040650406504,4.5626325745223506E-5,0,0.5472842870689782,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
SOLUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,86.28,86.28,86.27999999999999,0.0,18,4.817,0.0,0.0,0.26761111111111113,0.0,0,0.8981541593932796,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BNBUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,632.73,632.85,632.7804347826085,0.0012630434782500072,69,7.727000000000004,1.8965435493813244E-4,5.6163751329417705E-5,0.11198550724637686,1.8963923883207688E-4,0,0.8927213290475475,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
AVAXUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,9.4,9.4,9.400000000000002,0.0,12,79.73,0.0,0.0,6.644166666666667,0.0,0,0.8963340588428593,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
ADAUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.249,0.2491,0.24901428571428577,1.3186813186808592E-9,14,12617.1,4.01606425702767E-4,1.4582959309325492E-4,901.2214285714286,4.0158338592158956E-4,0,3.05383893944822,anomalo,1,2026-04-21 20:03:30,2026-04-21 20:04:30
SOLUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,86.27,86.28,86.2775,2.5000000000001895E-5,4,7.203,0.0,5.795253687230378E-5,1.80075,1.1590507374466246E-4,0,0.28623999349560736,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BTCUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,76273.11,76273.12,76273.11410256411,2.4831308991954778E-5,39,0.33851000000000003,-1.3110778731434235E-7,6.53323573418554E-8,0.008679743589743591,1.3110779745159423E-7,0,0.8971431241433454,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BNBUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,632.85,632.85,632.85,,1,0.023,0.0,0.0,0.023,0.0,0,0.8982266805866519,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
DOGEUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.0949,0.09491,0.094902,1.999999999998449E-11,5,17090.0,1.0537407797677685E-4,4.7123727160627226E-5,3418.0,1.0537185728431564E-4,2,1.542659683122314,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
ETHUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,2320.74,2320.75,2320.7464999999993,2.394736842047105E-5,20,1.6693999999999996,0.0,2.1086339456879536E-6,0.08346999999999997,4.30895834604007E-6,0,0.8617104149575517,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
ETHUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,2321.45,2321.76,2321.666603174599,0.00924415731482953,315,5.594499999999996,1.2061427125296694E-4,4.141272511094229E-5,0.017760317460317445,1.3352477034235346E-4,0,0.5071090292245464,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
